"","RNAseq_OLD_rep01.bam","RNAseq_OLD_rep02.bam","RNAseq_OLD_rep03.bam","RNAseq_OLD_rep04.bam","RNAseq_OLD_rep05.bam","RNAseq_OLD_rep06.bam","RNAseq_OLD_rep07.bam","RNAseq_OLD_rep08.bam","RNAseq_OLD_rep09.bam","RNAseq_OLD_rep10.bam","RNAseq_OLD_rep11.bam","RNAseq_OLD_rep12.bam","RNAseq_YOUNG_rep01.bam","RNAseq_YOUNG_rep02.bam","RNAseq_YOUNG_rep03.bam","RNAseq_YOUNG_rep04.bam","RNAseq_YOUNG_rep05.bam","RNAseq_YOUNG_rep06.bam","RNAseq_YOUNG_rep07.bam","RNAseq_YOUNG_rep08.bam","RNAseq_YOUNG_rep09.bam","RNAseq_YOUNG_rep10.bam","RNAseq_YOUNG_rep11.bam","RNAseq_YOUNG_rep12.bam"
"YAL054C",330.643452496279,130.315461173127,223.356752976566,198.182843824708,322.465104322673,242.62162815205,151.031422279182,198.826262672559,232.273615392906,144.82641480755,153.966704360858,117.824067850746,190.421761914916,149.580028625321,166.238591435925,193.263006179324,166.304411868602,139.572888782572,214.015827267466,365.673087338198,251.516642575454,211.27082353836,157.403992891552,264.705885256436
"YAL053W",1996.1481405772,1256.8441585871,2011.23534905045,2074.18549167995,1828.73067468041,2710.79503333794,1313.77974380032,1682.30182445762,1011.4192872805,1686.8630616793,1814.06315039031,1602.79682382089,2024.28651336152,2163.72694872866,1571.71031903056,1716.789601621,1355.44347718469,1505.73124932385,2587.64591150663,2327.89233318747,3081.07887154931,1741.46279649109,1750.757295168,2006.78735232871
"YAL051W",183.194345301992,151.855206821577,170.078995385825,163.54894878738,124.272266117708,153.234712517084,186.852977563347,196.895910607777,189.641116365094,191.712664205677,150.91785872995,143.141636149253,137.891620697008,210.300634304907,239.476572278325,172.491748505845,222.572821899332,167.960594975638,136.191890079296,154.22286707367,148.096970463837,234.745359487067,160.300998895691,186.651585757744
"YAL049C",689.212872264203,398.485294496338,558.391882441414,525.280741399469,744.562284067301,724.216438920029,447.285365980655,749.941777167855,586.564383175756,739.760823837124,694.374592439316,853.007301134326,795.456424156891,844.164517984487,807.942804531243,621.331533884928,785.256922206631,593.776187871622,669.285859818256,746.865456897645,656.921757252996,765.095986476366,619.959284885744,478.506792578943
"YAL047W-A",23.457812508182,2.15397456484507,3.07371678408118,4.81026319962883,9.64181375051181,10.0332252243329,2.90445042844581,0.965176032391062,19.1111202538467,4.1676666131669,6.85990266954319,10.7112788955224,4.69019118017035,14.0694086330748,2.32501526483811,13.546472395747,16.255318453322,1.18282109137773,10.117111834462,34.918384997812,2.48207213067882,12.1719816030331,5.79401200827798,6.78733039119068
"YAL047C",379.793154894374,338.174006680676,496.91754675979,455.050898684888,424.23980502252,477.946365231858,309.808045700887,442.050622835106,333.709561355631,428.227744502899,465.71117012121,362.235977194029,393.038020898275,427.265725330745,397.577610287316,465.998650413696,336.360051072585,461.300225637316,416.358063956706,427.750216223197,424.434334346079,459.05759188582,507.94171939237,466.063353528426
"YAL046C",1025.44151821481,901.438355387662,1004.08081613318,774.452375140242,1338.06948604325,820.900245627236,467.616518979776,1220.94768097469,1555.35117142845,1205.49756785852,1126.54846062054,1119.81552089552,1012.14325668076,741.235686405676,1391.52163600561,858.846349890359,1683.05066447472,1220.67136630182,985.251044802224,916.607606192565,916.711973597379,1054.61526317708,1069.96088419533,1055.42987583015
"YAL044W-A",888.045759238317,866.974762350141,1134.20149332595,1098.66411479523,939.541184355429,1017.00419319374,932.328587531106,1222.87803303948,1208.41083451246,814.778822874128,960.386373736046,773.159585731341,1170.67171857052,1132.95764255813,1157.85760188938,1118.9386198887,1277.91811225347,1226.58547175871,1193.04095709464,1177.52553853733,1090.4570227449,1162.42424308966,1173.28743167629,1343.89141745575
"YAL044C",6361.53534448077,9163.00779885093,5743.75209718636,5462.5348894985,7817.36832638719,4420.09176701065,3353.6720947121,6513.97304260728,8804.34609232984,10359.7772836796,7112.95685690856,8299.29363877609,5205.17417175305,4486.66036356843,8477.00565559974,5953.22306885094,8946.67719488606,6859.17950889947,5877.26373645055,5053.46627329446,4993.1017695489,6126.85388261245,6551.09624402631,5995.4751788851
"YAL043C",726.075149062775,889.591495281014,647.529669179768,708.070742985364,562.439135446522,560.948501178612,837.44987353521,533.742345912257,677.709725924871,650.155991654036,601.38480069662,580.356565611938,509.3547621665,478.359893524542,451.052961378593,638.490398919541,542.677554518595,585.496440231978,588.34896514256,557.724204826164,477.385206467227,545.130890364411,547.53413478227,615.384622134621
"YAL042W",1458.85253027074,1042.52368938501,776.625774111178,769.642111940614,821.696794071396,1264.18637826594,442.444615266579,1129.25595789754,967.316702079318,1382.62339891812,1090.72452445737,1221.08579408955,1002.76287432042,996.706527374666,1254.34573538016,820.01312902255,1139.12270084433,998.301001122807,1055.29258827158,943.766350079752,1020.95900308589,1142.42741617039,1051.61317950245,978.506798063323
"YAL041W",1310.28638438559,1069.44837144558,905.721879042587,1047.67532487916,1116.30776978148,901.1660474219,930.392287245476,959.384976196716,1112.85523324323,1113.80890236885,1108.25538683509,1218.16453620895,970.869574295262,867.86036410335,963.718827275396,1061.14033766685,1100.36001837872,1231.31675612422,878.632250854432,978.684735077564,1139.27110798158,1048.52927237557,904.831541959412,1058.82354102575
"YAL040C",4174.37358776552,3402.20282517279,6360.54459852532,5553.92989029145,5406.91488875924,3570.91606847848,5489.41130976259,4206.23714916025,3307.69389008885,2269.29447086938,4464.27221505716,3230.91121594029,4161.13761504713,4263.77131101287,3707.23683978436,7760.32248644359,2978.4745042933,6452.28905346553,6923.99569163143,7213.55636746466,6164.63981522931,4303.66492392956,5078.45152525565,5328.05435708468
"YAL039C",504.901488271345,787.277703450873,640.357663350245,569.535162836054,519.586629888692,640.302191589244,729.017057539899,519.264705426392,602.735331082858,683.497324559371,525.925871331644,586.199081373132,652.874612279713,579.807734720924,666.116873376118,577.079724058821,774.003240200485,571.302587135445,700.415434693524,614.951558017022,666.022688398818,550.347453908568,660.51736894369,590.497744033589
"YAL038W",17517.4007501576,10236.7641194262,14846.0520671121,12288.2983697718,40633.8170825736,32835.0977137054,7960.13047422716,39998.8251343504,44505.3888126888,42268.4747907387,36059.4594881576,46964.0891937312,40139.5941581339,30055.9593162038,61392.0280680502,18763.670464429,40120.6267610222,20584.6354532467,11432.3363729421,18829.7391100701,27134.0125325809,35743.8934045641,19712.1945208298,14408.3711987659
"YAL037C-A",22.3407738173161,33.3866057550986,18.4423007044871,19.2410527985153,21.4262527789151,33.7481212091197,14.5222521422291,17.3731685830391,13.2307755603554,27.0898329855848,28.2018220858998,31.1600840597014,21.5748794287836,26.6578268837206,24.4126602808001,18.0619631943293,7.50245467076399,9.46256873102186,25.6818992720959,13.5793719435936,21.5112917992165,15.6496906324711,36.6954093857606,11.3122173186511
"YAL037W",108.352753013983,96.9288554180282,45.0811794998573,64.4575268750264,96.4181375051181,95.7716953231776,118.114317423463,88.7961949799777,79.3846533621325,84.3952489166297,54.8792213563455,59.3989102388058,70.3528677025552,58.4991201059425,54.6378587236955,39.7363190275245,72.5237284840519,68.6036232999085,67.7068253537073,74.6865456897645,80.2536655586153,41.7325083532563,56.9744514147335,56.5610865932556
"YAL036C",1440.97991121689,1951.50095574963,1121.90662618963,1380.54553829348,1582.32876772288,876.539040053082,1014.6213496704,1245.07708178447,1828.78719967579,2632.92338286819,1477.16570817497,1846.23498053731,1178.17602445879,1142.58408004392,1696.0986356994,1188.47717818687,1926.88044127455,1390.99760346021,1315.22453848006,1165.88607687139,1162.43711453458,1040.70442705933,1117.2786489296,1116.51584935087
"YAL035W",37073.3971111453,39793.6030982303,34393.866241607,37496.9636937467,33572.7954792821,30316.7581823979,37638.7731022293,30675.2246614527,30864.4592099624,33171.5004908486,34544.1832095963,33002.4240297312,33316.3040292221,34514.4808625061,28522.1247614015,37347.6243950744,28564.3457498221,33931.588648353,37485.4558254255,35685.619512625,35973.4987473051,33445.9971633629,32230.1574647143,31032.8057702556
"YAL034W-A",224.524776864027,201.396621813014,313.51911197628,304.970686856468,223.904341539663,252.654853376383,239.133085275372,288.587633684928,204.341978098822,180.251581019468,260.676301442641,232.726877820895,211.9966413437,197.712216054261,195.301282246401,327.824631977077,166.304411868602,253.123713554835,228.024135961336,172.652014711404,212.630845861486,315.602094421501,266.524552380787,236.425341959809
"YAL034C",268.089285807794,272.477782452901,185.447579306231,228.006475662407,192.836275010236,201.576615870688,227.515283561589,220.060135385162,136.718014123673,295.90432953485,250.76755314219,279.467003910447,252.332285493165,265.097278454777,223.201465424458,158.042177950381,230.075276570096,175.057521523904,199.229279201713,180.411655822029,201.875199961878,207.793114508922,199.89341428559,240.950228887269
"YAL033W",837.779018149355,765.737957802423,954.901347587886,988.028061203763,1163.44552589509,542.706273498006,790.010516537261,734.498960649598,855.590152902983,880.419572031507,730.198528602486,967.910111104475,666.00714758419,619.05397985529,666.116873376118,917.547730271929,708.981966387197,968.730473838363,972.020975480235,683.818372873818,840.595094923229,600.77423483542,865.239126569512,678.733039119068
"YAL032C",440.113244201128,558.956399577296,413.927193589599,502.19147804125,513.158754055018,503.485483984705,386.291906983293,346.498195628391,737.983259033157,541.796659711697,469.522227159845,396.317319134327,378.967447357764,338.406302385009,385.952533963126,552.696073746477,432.641552680723,677.756485359441,487.17784679794,497.586986218821,450.909770406653,350.379184715881,502.147707384092,522.624440121682
"YAL031C",497.082217435284,493.260175349521,421.099199419121,416.568793087857,311.751977933215,518.079266129189,307.871745415256,498.996008746179,351.350595436105,529.293659872196,508.395008953923,374.894761343282,395.852135606377,456.145037788109,419.665255303279,428.068527705605,421.387870674577,384.416854697763,326.860536190311,429.690126500853,401.268327793077,459.927019143179,506.976050724324,476.244349115212
"YAL030W",712.670684772385,656.962242277747,649.578813702489,578.193636595386,641.716270728508,782.591567497965,674.800649542244,773.106001945241,818.837998568663,835.617155939963,817.852840491094,867.613590537311,879.879865399957,878.227296780352,917.218521978634,654.746165794437,936.556424733704,810.232447593747,613.252625042774,573.243487047414,627.964249061743,834.650167065127,860.410783229281,750.00000822657
"YAL029C",1009.80297654269,1040.36971482017,1008.17910517863,1014.96553512168,892.403428241816,776.206787809754,848.099525106178,883.136069637822,946.735495652098,983.569320707388,916.178112087879,956.225079582087,820.783456529811,779.741436348829,917.218521978634,935.609693466258,1031.58751723005,846.899901426457,845.167957863519,994.204017298814,963.871344080277,940.720292462987,958.908987370007,746.606343030974
"YAL028W",173.1409970842,176.625914317296,106.555515181481,149.118159188494,125.343578756654,174.21327434978,94.8787139958966,111.960419757363,133.777841776927,66.6826658106704,112.807288343599,127.561594119403,110.68851185202,134.770124801032,132.525870095772,145.398803714351,128.792138514782,100.539792767107,247.480120258378,138.70358485242,154.71582947898,196.490560163249,187.339721600988,141.402716483139
"YAL027W",216.705506027967,179.856876164563,241.799053681053,195.296685904931,290.3257251543,235.324737079808,212.024881276544,238.398480000592,249.91464947338,191.712664205677,239.334382026285,183.065493850746,234.509559008517,256.951831351418,204.601343305754,251.964386560894,176.307684762954,247.209608097946,203.898715433004,271.587438871871,263.927003228848,273.000158810885,196.996408281451,194.570137880799
"YAL026C-A",177.609151847663,60.311287815662,158.808700510861,112.560158871315,198.192838204965,207.9613955589,67.770509997069,136.08982056714,83.7949118822509,118.778498475257,169.210932515399,185.986751731343,147.272003057349,184.383302612401,120.900793771582,200.487791457055,115.037638285048,167.960594975638,230.358854076981,192.051117487966,158.025258986552,225.181659656112,108.154890821189,185.520364025879
"YAL026C",166.438764939005,280.016693429859,190.570440613033,162.586896147455,145.698518896623,92.1232497870565,257.527937988862,102.308659433453,139.658186470418,168.790497833259,193.601697562663,142.167883522388,132.263391280804,162.908942067182,131.363362463353,185.135122741875,135.044184073752,198.713943351459,155.647874376339,130.943943741795,143.960183579372,179.102015016058,163.19800489983,178.733033634688
"YAL025C",4876.99092432011,4586.88883583758,5430.23298521008,5968.57457809946,5965.06877364997,4378.13464334526,4998.55918735524,5046.90547337286,5603.9684928972,4844.91243780652,4861.38435848294,5619.52640964177,5323.36698949335,5321.93893925834,5104.57101395207,6400.25665791059,4530.23221202965,6323.36155450536,5860.14247026915,6276.57970335671,6079.42200540933,4524.49944729888,4806.13296086659,5192.30774926087
"YAL024C",584.211235322817,721.581479223099,726.421733304518,659.968110989076,619.218705310647,661.28075342194,596.380487974207,772.14082591285,712.991794085819,630.359575241493,799.559766705645,679.679333552237,589.088012229396,574.624268382423,676.579442067889,782.986104474175,658.965601915437,729.800613380061,589.127204514442,645.990122459522,724.765062158217,653.809297534349,626.718965562069,516.968331462357
"YAL023C",2007.31852748586,1777.02901599718,1587.06243284725,1672.04748819098,1493.40981869039,2113.36207679812,1115.30896452319,1666.85900793936,1561.23151612194,2294.30047054838,1843.78939529166,1758.5972441194,1930.48268975812,2101.52535266664,1639.13576171087,1963.3353992236,1849.35507634332,1622.83053737025,2116.03285214632,2035.9358364002,1802.81172424972,2044.0234820522,1847.32416197263,1740.95024534041
"YAL022C",468.039211472773,686.040898903155,535.851292691485,507.963793880805,399.599614326767,310.117870570289,609.934589973621,433.364038543587,351.350595436105,476.155910554318,424.551754103951,366.130987701491,313.304770835379,382.836013857877,383.627518698288,404.587975552976,438.893598239693,348.932221956431,503.520873607456,355.003580811089,382.239108124539,388.6339840397,389.164473222671,414.027153862631
"YAL021C",411.070238238617,286.478617124394,328.887695896686,302.084528936691,312.823290572161,357.547662539863,156.840323136074,322.368794818615,246.974477126634,300.071996148017,368.148109932151,250.254425104477,403.35644149465,359.140167739014,280.164339412992,386.526012358647,247.581004135212,272.048851016879,494.182001144875,415.140799418431,364.864603209787,423.41107433408,364.057087853467,313.348419726636
"YAL020C",123.991294686105,242.32213854507,142.415544329095,153.928422388123,113.55913972825,117.662368539904,221.706382704697,141.880876761486,167.589823764502,206.299497351761,123.478248051777,116.85031522388,134.139467752872,135.510619992247,179.026175392534,152.623588992083,215.070367228568,167.960594975638,170.434422442091,174.59192498906,126.58567866462,160.844042611509,113.948902829467,136.877829555679
"YAL019W",1642.04687557274,1803.95369805775,2027.62850523222,2053.98238624151,1844.80036426459,1731.18740688944,1975.99444148597,1560.68964437635,1484.78703510655,1396.16831541091,1753.08623777215,1890.05384874626,1786.9628396449,1980.08414130747,1362.45894519513,2292.06312936039,1291.6726124832,1620.46489518749,1808.62830025306,1801.2066928038,2231.38284548026,2033.59035496389,1650.32775369118,1660.63350237799
"YAL018C",5.58519345432904,1.07698728242254,10.2457226136039,4.81026319962883,8.57050111156606,12.7695593764237,6.7770509997069,0,10.2906032136098,1.04191665329172,9.14653689272425,5.84251576119401,6.56626765223849,4.44297114728677,2.32501526483811,5.41858895829879,2.500818223588,17.742316370666,5.44767560317185,20.3690579153903,8.27357376892942,9.56369983095458,4.82834334023165,3.39366519559534
"YAL017W",172.023958393334,154.009181386423,115.776665533724,117.370422070944,103.917325977738,162.355826357387,135.541019994138,102.308659433453,111.726549176335,167.748581179968,119.667191013142,114.902809970149,138.829658933042,152.542009390179,140.663423522706,126.433742360305,157.551548086044,132.475962234306,140.083086938705,129.973988602967,138.168681941121,168.668887927744,158.369661559598,182.126698830283
"YAL016W",1321.45677129425,854.05091496107,1210.01984066662,1145.80469415159,1584.47139300077,1086.32465838004,699.004403112626,1209.365568586,1108.44497472311,1198.20415128548,1243.9290174105,1236.6658361194,1180.05210093086,1232.18399818086,1056.71943786892,1038.56288367394,1162.88047396842,1027.87152840725,1051.40139141217,1283.25064866959,1197.18612436409,1154.59939777343,1309.44671387082,1149.32127957495
"YAL015C",289.313020934244,244.476113109916,174.177284431267,207.803370223966,248.544532235416,183.334388190083,182.012226849271,168.905805668436,251.384735646753,312.574995987517,198.174966009025,273.624488149253,167.908844250098,221.408062173124,232.501526483811,148.1080981935,258.834686141358,230.650112818658,196.894561086068,248.308515539996,214.285560615272,185.188005817575,193.133733609266,169.683259779767
"YAL014C",349.633110240998,334.943044833408,387.288314794228,399.251845569193,386.743862659418,518.99137751322,233.32418441848,474.866607936403,452.78654139883,385.509161717938,377.294646824875,381.711029731342,469.019118017035,447.259095493535,467.32806823246,360.33616572687,493.911599158629,378.502749240875,404.684473378481,482.067703997571,392.994754024147,610.337934666374,397.855491235088,425.339371181282
"YAL013W",826.608631240697,1074.83330785769,1158.7912275986,1094.81590423552,1020.96094491531,876.539040053082,1129.83121666542,1010.53930591344,812.957653875171,645.988325040869,960.386373736046,880.272374686564,865.809291859446,893.037200604641,752.142438175128,992.504877528395,747.744648852811,1349.59886526199,1189.92799960711,985.474421049361,1017.64957357832,965.064255669053,1040.0251554859,904.97738549209
"YAL012W",16394.7768658375,18858.0473152186,17285.5586214112,17900.9134710987,18719.0457402992,16280.2760935562,14948.2382050678,18132.7621205309,22357.0705246539,15716.2707982524,16107.0514680874,17168.2325642686,18368.6647380192,15326.7694677569,20842.5993416412,19535.8193909866,19981.5376064681,20596.4636641605,19683.2301936318,19381.6435840633,17447.3123639184,16289.5890938877,20371.7462211054,22273.7559004241
