"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"YAL044W-A" 1100.52833541996 -0.269208345146636 0.092629710838446 -2.90628506458536 0.00365748075893417 0.157271672634169
"YAL044C" 6592.85822593058 0.177243512135119 0.14854592112598 1.19319003033952 0.232794958272605 0.631416550603431
"YAL043C" 605.5275236711 0.281507098532091 0.100119570644193 2.81170900674871 0.00492790630703527 0.178442081012646
"YAL042W" 1037.64071021679 -0.0411175050086999 0.140039784946127 -0.293613025930578 0.769053621045579 0.928001045946101
"YAL041W" 1041.93181977971 0.0861761395673022 0.0753154675205713 1.14420241159314 0.252539703225791 0.645900802302395
"YAL040C" 4944.08114510651 -0.322295793931097 0.151008885218504 -2.13428364473221 0.0328195692564781 0.335482245462475
"YAL039C" 626.284774344466 -0.048761941887845 0.0897282288806741 -0.543440369838254 0.586826636747927 0.857645727206742
"YAL038W" 28594.3117051157 -0.118407604254116 0.29788896578908 -0.397489057509954 0.691006854184316 0.900417504481709
"YAL037C-A" 20.858984907014 0.300428804735903 0.277993748747559 1.08070345498566 0.279829045739917 0.663463673221875
"YAL037W" 74.0044274649016 0.405539077742596 0.150616538143128 2.69252688145853 0.00709128187329506 0.204347724767623
"YAL036C" 1431.00023065823 0.280879692007011 0.15362236740807 1.82837757773193 0.0674929041382597 0.417863829445423
"YAL035W" 34059.9872790159 0.0341317843654153 0.0664004050256417 0.514029761599116 0.607231182991133 0.86630389610762
"YAL034W-A" 238.753184552108 0.0900277092197174 0.122148866115435 0.737032705114416 0.461102460828164 0.790256268984555
"YAL034C" 223.608065529543 0.116934569165013 0.109625347026942 1.06667456328576 0.286118817300611 0.66962907914565
"YAL033W" 810.426578477119 0.165807043070232 0.13105875981171 1.26513514478882 0.205822886345195 0.611359506985405
"YAL032C" 476.422833039932 0.0646423172906215 0.12832103123272 0.503754658684027 0.614433793443549 0.869768464111848
"YAL031C" 430.600473170202 0.0262767129731379 0.0940666481215905 0.279341440328273 0.779982806706112 0.930045848994031
"YAL030W" 757.203324466157 -0.100847990141752 0.10445667104937 -0.965452844022642 0.334318044258824 0.706350136479114
"YAL029C" 924.926875036348 0.0711096861365752 0.0777484652925973 0.914612087440726 0.360395310822367 0.7226873843505
"YAL028W" 140.10267497062 -0.146668451391795 0.186342219421434 -0.787091899233462 0.431228071151884 0.768670748640196
"YAL027W" 226.841206763644 -0.0488687737613449 0.112792632581323 -0.433262108020317 0.664824362784799 0.889495270406353
"YAL026C-A" 154.923236645864 -0.277857489829207 0.214051529502671 -1.2980869161495 0.194257469765936 0.595024162641174
"YAL026C" 164.049815973176 0.0652782110672473 0.14265978628349 0.457579621895185 0.64725448669944 0.879844083673431
"YAL025C" 5353.19800644794 -0.072495154456499 0.0805297720466299 -0.900227985427818 0.367998936022017 0.72701584489059
"YAL024C" 663.933990192943 0.0762593958506721 0.0799564460086493 0.953761699743667 0.34020428055462 0.709051139241334
"YAL023C" 1825.1105780042 -0.135645291475055 0.100102646027698 -1.35506199743733 0.175397805178246 0.57911788824299
"YAL022C" 428.798092820708 0.208834455291921 0.0999356169616466 2.08968995880686 0.0366456595875118 0.348904277681772
"YAL021C" 333.455251493079 -0.246118304112028 0.146138546482236 -1.68414364338806 0.0921539115877238 0.470331045311075
"YAL020C" 155.590106653937 0.0107096916589128 0.138165145890856 0.0775136999267014 0.938214893098781 0.983908975605938
"YAL019W" 1783.2088745286 -0.0277802039119174 0.10599776820917 -0.262082913454342 0.793257519579199 0.935010293329407
"YAL018C" 6.69226785708876 -0.205595006770952 0.509903420945032 -0.403203819244655 0.686798290278528 NA
"YAL017W" 139.629025719805 -0.16271686730936 0.118243464838453 -1.37611721317256 0.168785347184987 0.575136613414321
"YAL016W" 1155.93504706775 -0.0279911393706669 0.0888957413433384 -0.314876044090323 0.752855771139357 0.920621676149971
"YAL015C" 216.55014384901 0.154344469056738 0.137778464228903 1.12023653275967 0.262612979769876 0.653741221462415
"YAL014C" 417.251532050505 -0.185574941192094 0.116772654670852 -1.58919861602167 0.112015558844319 0.501016791656489
"YAL013W" 968.09640972723 -0.0283109765635774 0.107277788304783 -0.263903432490089 0.791854330641187 0.93494330286016
"YAL012W" 18390.9746454384 -0.127719536077583 0.0827658488054858 -1.54314294991097 0.122796095745249 0.513481013973948
"YAL011W" 875.69341968539 0.0252128255534693 0.0867331745769494 0.290694139542887 0.771285254111838 0.928001045946101
