"","Gene_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene_Name"
"5084","YOR296W",200.741479358209,0.137018163004295,0.100674292673931,1.36100447656559,0.173512274777303,0.59339366965729,"YOR296W"
"5085","YOR297C",504.752869491178,-0.19154003084902,0.126496214065952,-1.51419575884821,0.129976197056335,0.540576986834248,"TIM18"
"5086","YOR298C-A",1115.70872105124,0.19856326823893,0.12999831671314,1.52742953339225,0.126654237241191,0.535798533117865,"MBF1"
"5087","YOR298W",93.0518469607597,-0.0617238736571072,0.188280701652003,-0.327828997425294,0.743040961073746,0.929525198224359,"MUM3"
"5088","YOR299W",114.252585895166,-0.0550267360548582,0.145798008298714,-0.37741761150892,0.705863280887764,0.915520802813117,"BUD7"
"5089","YOR300W",15.1594716724269,-0.199564825659333,0.25819137475642,-0.77293374283941,0.439561593835019,0.786981891479073,"YOR300W"
"5090","YOR301W",8.44488067994248,0.524767245936893,0.563228539258986,0.931712811689736,0.351484963615516,0.728475555435953,"RAX1"
"5091","YOR303W",2453.71120807388,-0.247343977263189,0.0935308702301945,-2.64451700977908,0.00818075948522642,0.225371903465551,"CPA1"
"5092","YOR304C-A",804.361007062645,-0.148364506413991,0.0962826890659679,-1.54092607771205,0.123334778205961,0.528385807561542,"BIL1"
"5093","YOR304W",1505.06459619334,0.0322008117178872,0.0761683373461653,0.422758495719067,0.67247147210667,0.899402587634337,"ISW2"
"5094","YOR305W",978.85320441892,-0.00463272938959366,0.0924398703684403,-0.0501161389682704,0.960029838861985,0.990145764314515,"RRG7"
"5095","YOR306C",706.891877085237,-0.00300112545770126,0.137941572840815,-0.021756497304584,0.982642196086447,0.996130870003382,"MCH5"
"5096","YOR307C",424.162931385625,0.101510383328027,0.0951256205677879,1.06711927577586,0.285917978597514,0.686187624944885,"SLY41"
"5097","YOR308C",1071.62357575092,-0.0320254559148062,0.0776115482161805,-0.412637766555075,0.679872026924387,0.903083500598014,"SNU66"
"5098","YOR309C",2314.93869166644,0.172804900040563,0.148666411769496,1.16236679142087,0.245086506561629,0.650870868664561,"YOR309C"
"5099","YOR311C",1303.505911643,0.160755376269292,0.10581826865653,1.51916468026026,0.128721049252386,0.539859922983889,"DGK1"
"5100","YOR312C",39682.6749634321,-0.252933105726535,0.144371215031869,-1.75196354530023,0.0797800765561883,0.470852944407749,"RPL20B"
"5101","YOR313C",71.2701704413848,0.700521753244384,0.18833993986216,3.71945405609173,0.000199653858837619,0.0451501189930665,"SPS4"
"5102","YOR315W",1328.58550524155,0.137823575561959,0.123975024849508,1.11170435923898,0.266265284902864,0.668074228053681,"SFG1"
"5103","YOR316C",275.403405163987,-0.157701608168402,0.110743999336379,-1.42401944225791,0.154440844060173,0.570935736947845,"COT1"
"5104","YOR317W",643.312653486801,-0.245210629507139,0.12857723268563,-1.90710769228233,0.0565066433519033,0.425186901976829,"FAA1"
"5105","YOR318C",83.311432745702,0.0849141623712821,0.169078231530619,0.502218183870138,0.615514053293998,0.872908102488758,"YOR318C"
"5106","YOR319W",615.263419307702,-0.0404447802737459,0.0803589108844847,-0.50330174747994,0.614752138030901,0.87273822158847,"HSH49"
"5107","YOR320C",1146.30119441007,-0.121517004143216,0.0827101491306466,-1.46919096894955,0.141780999138292,0.5548716391371,"GNT1"
"5108","YOR321W",241.120040513778,0.0148421122600324,0.133137491510396,0.111479584688385,0.911236053740106,0.974263107889443,"PMT3"
"5109","YOR322C",790.336746109569,0.0854961659880635,0.0882300645315127,0.969013980008224,0.332538214056731,0.720565859539762,"LDB19"
"5110","YOR323C",2168.11403714475,0.0959903683456653,0.0765015609955563,1.25475045340893,0.209569363966286,0.623668482473921,"PRO2"
"5111","YOR324C",197.942132200378,-0.0683600872404933,0.113767744453599,-0.600874066448372,0.547923867405863,0.842468277282632,"FRT1"
"5112","YOR326W",2592.44992081916,0.0463921771093243,0.0751508326748536,0.617320866024785,0.537023106441413,0.838707087272602,"MYO2"
"5113","YOR327C",2762.90810687978,-0.526126135137656,0.164983230816667,-3.18896734251918,0.0014278200705329,0.118005129358749,"SNC2"
"5114","YOR328W",171.365250520872,0.102577594263801,0.1392345478445,0.736725158028754,0.461289504394595,0.800137967499266,"PDR10"
"5115","YOR329C",318.07826547388,0.217800544597473,0.115346897650357,1.8882219551121,0.0589961595682334,0.430812201174812,"SCD5"
"5116","YOR330C",805.437606660663,0.0120550593250868,0.0991887033217854,0.121536615777485,0.903266014452093,0.971729590483957,"MIP1"
"5117","YOR332W",12125.9054727602,-0.151221987556728,0.098905494610752,-1.52895436347465,0.12627575781223,0.535195896609905,"VMA4"
"5118","YOR333C",7.47153800787408,-0.0204890428547627,0.543863145247109,-0.0376731592015733,0.969948276653977,0.992193177065043,"YOR333C"
"5119","YOR334W",239.808155828893,-0.040956704657148,0.156524816038531,-0.261662691538101,0.793581506420565,0.942970512218599,"MRS2"
"5120","YOR335C",4324.10656320365,-0.0374246983082326,0.108431187027965,-0.345146994458159,0.729983865189577,0.924803897436457,"ALA1"
"5121","YOR336W",933.906361474993,-0.00856554319072808,0.0955172552211044,-0.0896753489293685,0.928545205704603,0.978660656994278,"KRE5"
"5122","YOR337W",309.436917099962,0.0518137368784913,0.126967813505724,0.408085604121672,0.683210828567373,0.904509977985545,"TEA1"
"5123","YOR338W",247.207377869199,-0.322390899537107,0.192984092139182,-1.67055686281435,0.0948092389932264,0.483544638560363,"YOR338W"
"5124","YOR339C",37.9968836931944,-0.565670551540985,0.280695582337911,-2.01524565092731,0.0438789164362751,0.394270389491107,"UBC11"
"5125","YOR340C",933.819649189072,-0.0128057390925636,0.108872742061665,-0.117621168072634,0.906367831676614,0.972845852335688,"RPA43"
"5126","YOR341W",3463.19179835265,0.24036549290616,0.115156423066455,2.08729558026867,0.0368614240625365,0.380969978249228,"RPA190"
"5127","YOR342C",2563.26402250534,-0.205117843732743,0.13784589671304,-1.48802284742466,0.13674486838786,0.549577241898793,"YOR342C"
"5128","YOR343C",13.7455388607366,0.0199505222285418,0.440657345233441,0.0452744574539496,0.963888546554762,0.990761298466444,"YOR343C"
"5129","YOR344C",4893.81404621755,-0.12473375016268,0.142188754255973,-0.877240614529402,0.380355960264383,0.746890460057943,"TYE7"
"5130","YOR346W",216.761216234413,0.0300660171619764,0.094051280660228,0.319676850234434,0.749213310466647,0.931157479234362,"REV1"
"5131","YOR347C",67.0004969646852,0.126524569850636,0.267443412213743,0.473089124923056,0.636149595164754,0.881984465397252,"PYK2"
"5132","YOR348C",42.0570643624817,0.0322687485990447,0.291499100127551,0.110699307767759,0.911854794928554,0.974263107889443,"PUT4"
"5133","YOR349W",140.197731226353,-0.235464550627515,0.152243119981842,-1.54663508377652,0.121951264780247,0.525990873419026,"CIN1"
"5134","YOR350C",339.32550270813,0.0164821974558744,0.0829828724380267,0.198621679048091,0.842558694048588,0.955861902527754,"MNE1"
"5135","YOR352W",189.127056236311,-0.0430618041727133,0.122073049436633,-0.352754390682002,0.724272579298779,0.923127299620758,"TFB6"
"5136","YOR353C",88.1645066775244,-0.290012808253494,0.234024667262934,-1.2392403401119,0.215256505370008,0.629616605266691,"SOG2"
"5137","YOR354C",643.337985577412,0.120148348332491,0.0926606079501769,1.29664968739569,0.194751747964074,0.607787966144312,"MSC6"
"5138","YOR355W",3286.44226024888,0.171045356145812,0.165557192911554,1.03314965141496,0.301533870631687,0.695416191536375,"GDS1"
"5139","YOR356W",292.93520487798,-0.270153982747557,0.157466198577176,-1.71563157800594,0.0862294950634872,0.472790011957852,"CIR2"
"5140","YOR357C",331.733361762599,-0.375893559770121,0.216493737069368,-1.73627914072026,0.0825144896647585,0.470852944407749,"SNX3"
"5141","YOR358W",82.798756771768,0.234301256144444,0.161272100624659,1.45283192341961,0.146270426077175,0.563146572515045,"HAP5"
"5142","YOR359W",624.208130123579,-0.126083096927707,0.121173620335267,-1.04051605109146,0.29810021075264,0.692633490774084,"VTS1"
"5143","YOR360C",845.903631711334,-0.243588979440969,0.107097949846251,-2.27445044270842,0.0229389175173379,0.335860253070501,"PDE2"
"5144","YOR361C",4397.17684639873,0.0462259677692292,0.106214445418882,0.435213568050243,0.66340741502351,0.893965852349545,"PRT1"
"5145","YOR362C",2696.68536967031,0.0329529470758026,0.0928544020779761,0.354888366500167,0.722673224145971,0.922631422012803,"PRE10"
"5146","YOR363C",126.4315467555,0.062202192691604,0.140975340699532,0.441227468456195,0.659048329284247,0.892064453414611,"PIP2"
"5147","YOR365C",39.1795619169405,-0.54791429740465,0.249454555767637,-2.19644935214181,0.0280597965455528,0.352000126308051,"YOR365C"
"5148","YOR366W",62.5753013934428,-0.0461970541305007,0.187731815133175,-0.246080048273804,0.805620267441776,0.947788549931501,"YOR366W"
"5149","YOR367W",19.6839460586145,-0.0920078518683846,0.290289345957746,-0.316952217329317,0.751279859336898,0.93183766272403,"SCP1"
"5150","YOR368W",261.389682050766,-0.269590072165938,0.151922536374674,-1.77452324453741,0.0759766407063588,0.469310390296966,"RAD17"
"5151","YOR369C",135279.737808464,-0.0248807415392216,0.122213254901111,-0.203584640302346,0.838678097032945,0.955861902527754,"RPS12"
"5152","YOR370C",1207.45742816143,0.0248157733898276,0.107215058413551,0.231457910456085,0.816959080260228,0.950778635548247,"MRS6"
"5153","YOR371C",28.8113050890257,0.0296696887045872,0.235133708655109,0.126182200222539,0.899587700903873,0.971034428413858,"GPB1"
"5154","YOR372C",728.510618126563,0.108182172145486,0.0843941392331731,1.28186830422654,0.19988884834188,0.612861608118585,"NDD1"
"5155","YOR373W",553.160602637525,-0.0431374733412867,0.0984400505988487,-0.438210596996496,0.661233627454318,0.893304073529401,"NUD1"
"5156","YOR374W",261.928610463179,-0.303798844649955,0.149031296321685,-2.0384902510289,0.0415009287385492,0.389191269396535,"ALD4"
"5157","YOR375C",6046.44970875769,-0.126049281687717,0.138853391644246,-0.907786840458793,0.363990852354478,0.737103228632801,"GDH1"
"5158","YOR376W-A",38.7067613859809,0.233069764876716,0.198981864048959,1.17131159661551,0.241473551772211,0.649921433376286,"YOR376W-A"
"5159","YOR377W",327.542583822345,0.266786837141457,0.110513783975167,2.41405938286761,0.0157758909757602,0.300544092487364,"ATF1"
"5160","YOR378W",13.7001370051021,-0.666336709280307,0.493632957374418,-1.34986268506966,0.177060033008284,0.595793586972637,"AMF1"
"5161","YOR379C",6.86622831916322,-0.140110773063252,0.597441822686479,-0.234517852187222,0.814582975537747,0.950374989105696,"YOR379C"
"5162","YOR380W",228.85924745526,0.198817514673871,0.103928498000946,1.91302211133716,0.0557452218383592,0.4246019530989,"RDR1"
"5163","YOR381W",364.732942859743,0.187005214000598,0.108949043466656,1.71644658870118,0.0860803357624161,0.472790011957852,"FRE3"
"5164","YOR381W-A",23.2506157165117,0.174704382377692,0.312405095342381,0.559223857044406,0.576008953283663,0.855634105119351,"YOR381W-A"
"5165","YOR382W",2461.97896115038,-1.00760037985085,0.286797508499321,-3.51328149649261,0.000442608288134909,0.0690960716477275,"FIT2"
"5166","YOR383C",1697.44264822077,-0.415910856555605,0.261676309406578,-1.589409669904,0.111967932870156,0.510780992475128,"FIT3"
"5167","YOR384W",40.4805018148244,-0.0492046448564177,0.249675570500902,-0.197074326325571,0.843769374048593,0.955861902527754,"FRE5"
"5168","YOR385W",2548.33390786102,0.267628955687664,0.166788695648277,1.60459888871628,0.108582106157597,0.505158406005006,"YOR385W"
"5169","YOR386W",55.088758874859,0.223908730820953,0.220695802175868,1.01455817742526,0.310316483981772,0.703655757223055,"PHR1"
"5170","YOR387C",31.9878391321682,-0.412910515780074,0.319486461081207,-1.29241944833187,0.196211925145203,0.609456434348652,"YOR387C"
"5171","YOR388C",16.5355697727518,0.419481695616392,0.575447375807393,0.72896621524745,0.466022328900034,0.802257457850212,"FDH1"
"5172","YOR389W",7.52577727807135,-0.505716797646371,0.609987476079563,-0.829060952032412,0.407069917894466,0.767820292269572,"YOR389W"
"5173","YOR390W",78.7811807334,-0.0567166404175367,0.193295152393765,-0.293419879987462,0.769201231800813,0.936210731107926,"FEX1"
"5174","YPL001W",314.058033946666,0.016647708024251,0.122060651430076,0.136388818421044,0.891513912686044,0.970059059464023,"HAT1"
"5175","YPL002C",408.016736769171,-0.117337005958682,0.080463433397331,-1.45826496589162,0.144767522927415,0.56148618278266,"SNF8"
"5176","YPL003W",92.593798433734,0.217567073053978,0.14749641658936,1.47506683948601,0.14019457455154,0.553514204298625,"ULA1"
"5177","YPL004C",3774.18727124991,-0.243954689463334,0.131486794623006,-1.85535505799492,0.0635455406668289,0.440838150266957,"LSP1"
"5178","YPL005W",151.787608219446,0.303398776213812,0.135658246757231,2.2364934197975,0.0253194678598403,0.345020463264797,"AEP3"
"5179","YPL006W",587.029198542755,0.0264124118069698,0.118595071967123,0.222710871277112,0.823760539798147,0.952187213834962,"NCR1"
"5180","YPL007C",217.760861681695,0.0375260918129489,0.114261723588452,0.32842224530159,0.742592425615458,0.929520763949281,"TFC8"
"5181","YPL008W",233.775422375257,0.14215701455828,0.120157601311332,1.18308798616866,0.236774278640525,0.64940869765235,"CHL1"
"5182","YPL009C",3317.86789538404,0.0652472227887263,0.060642435035882,1.07593342434419,0.281957032185021,0.681841015869114,"TAE2"
"5183","YPL010W",2747.6813567474,-0.239764406129946,0.109068080020602,-2.1983004201106,0.0279277044951895,0.351126843988736,"RET3"
"5184","YPL011C",654.900235023315,0.0612567174834478,0.0966636234422881,0.633710131092079,0.526270012018756,0.834138223244576,"TAF3"
"5185","YPL012W",4898.98719953757,0.0125014379473811,0.0878536497950727,0.14229844720785,0.886844272994465,0.968047411727134,"RRP12"
"5186","YPL013C",4888.69663879651,0.0417624068471266,0.0871093012542657,0.479425345465981,0.631636066129361,0.88105174235016,"MRPS16"
"5187","YPL014W",1087.08118009172,0.119068629270295,0.313758946426075,0.379490786243919,0.704323445030767,0.91540832808722,"YPL014W"
"5188","YPL015C",381.61749637675,0.0729665227245229,0.0914911956132679,0.797525075887646,0.425146145402641,0.779804613956542,"HST2"
"5189","YPL016W",605.894951955147,-0.0288729003740065,0.0983152685770676,-0.293676666827935,0.769004985662973,0.936210731107926,"SWI1"
"5190","YPL018W",184.053305558833,-0.0798999126654175,0.125600323376329,-0.636144163626218,0.524682462538765,0.833676969032474,"CTF19"
"5191","YPL019C",1792.75964193109,0.306516171747086,0.1225253290192,2.5016555695113,0.0123614119814365,0.268935293553192,"VTC3"
"5192","YPL020C",1351.14374077584,-0.0594585198642857,0.0787309254726347,-0.755211748208806,0.450121940684821,0.794000410122001,"ULP1"
"5193","YPL021W",6.55964282822336,0.193046146016744,0.561081829907887,0.344060591034353,0.730800719392993,0.925022532204644,"ECM23"
"5194","YPL022W",595.342583543349,0.0753579570048574,0.107820539108113,0.698920239392374,0.48460187820899,0.810117344185523,"RAD1"
"5195","YPL023C",574.958877362811,0.227509883175602,0.119909679253496,1.89734377234579,0.0577825814008649,0.427286983516922,"MET12"
"5196","YPL024W",334.542103001196,0.0594960243276008,0.129895734595908,0.458029083962507,0.646931546330573,0.887040393286633,"RMI1"
"5197","YPL025C",8.54806004155076,-1.00168233949213,0.555815213939015,-1.8021858962681,0.0715161629206173,0.45576673501691,"YPL025C"
"5198","YPL026C",867.664510538388,-0.202974745019404,0.134663329058217,-1.50727556224052,0.131740038852391,0.542116692347298,"SKS1"
"5199","YPL027W",5.47040189881667,0.607124491596388,0.686447548400093,0.884444110859477,0.376456519931738,0.745484722345444,"SMA1"
"5200","YPL028W",4880.68513356981,0.0131457508322133,0.172768712604225,0.0760887236702824,0.939348511341053,0.982630853720756,"ERG10"
"5201","YPL029W",382.228650907706,0.00453821333852602,0.103241086848212,0.0439574347488053,0.964938333197957,0.990761298466444,"SUV3"
"5202","YPL030W",630.438953775766,0.108237479000767,0.117356976762008,0.922292666249108,0.356375938352015,0.732297174968308,"TRM44"
"5203","YPL031C",830.140930652886,0.143543276318665,0.0829546577701707,1.73038235799077,0.0835619837331967,0.470852944407749,"PHO85"
"5204","YPL032C",3723.36758690626,-0.131643704590973,0.097711142646642,-1.34727423122092,0.177891928181853,0.595793586972637,"SVL3"
"5205","YPL034W",358.172818160212,0.0328293679963421,0.0934881067321049,0.351160903176875,0.725467639397265,0.923127299620758,"YPL034W"
"5206","YPL036W",143.405746742239,0.105468816807453,0.148309211931226,0.711141374389883,0.47699663330709,0.807453358327966,"PMA2"
"5207","YPL037C",39112.256188191,-0.121042675496741,0.0735543630949119,-1.64562196454005,0.0998416141424765,0.492207994249645,"EGD1"
"5208","YPL038W",674.924229908198,-0.137105915247994,0.10795706034005,-1.27000415550524,0.204083149930672,0.617157016802714,"MET31"
"5209","YPL040C",48.3495252295652,0.333114596756739,0.18377168995756,1.81265458696966,0.0698851128899721,0.454713868382694,"ISM1"
"5210","YPL041C",35.5918200458003,0.0581332985586789,0.205766657069487,0.282520498639619,0.777544430864194,0.938735357267339,"YPL041C"
"5211","YPL042C",646.671048501339,0.0168771061294121,0.120666890937454,0.139865260456243,0.888766449574601,0.96893645909006,"SSN3"
"5212","YPL043W",6351.84892164551,0.0349867930531697,0.091826116165216,0.381011356183468,0.703194821979303,0.915228091598815,"NOP4"
"5213","YPL045W",346.701477009574,0.0547851722845863,0.0770062248074349,0.711438230111716,0.47681271562274,0.807453358327966,"VPS16"
"5214","YPL046C",558.119553018901,-0.17291355906532,0.102229673138164,-1.69142239975301,0.0907561571401864,0.478022121019539,"ELC1"
"5215","YPL047W",257.276690509716,0.21888982466917,0.0875970861339544,2.49882540995075,0.0124605682937798,0.268935293553192,"SGF11"
"5216","YPL048W",3470.70458549464,0.00489640297778212,0.0710310398507427,0.0689332858996702,0.945042723210051,0.98500372856834,"CAM1"
"5217","YPL049C",1385.57490612189,0.195029199838976,0.146607148853101,1.33028437811306,0.18342459227991,0.59867058974673,"DIG1"
"5218","YPL050C",953.460451443069,0.249949442962166,0.119388351603021,2.09358316457266,0.0362971285706696,0.380969978249228,"MNN9"
"5219","YPL051W",173.260071530578,-0.062350918637023,0.131705417862355,-0.473411949553858,0.635919306209967,0.881984465397252,"ARL3"
"5220","YPL052W",477.837728147835,-0.174317456899739,0.11892662105516,-1.4657564080534,0.142714660743285,0.556211091107672,"OAZ1"
"5221","YPL053C",723.774068745583,-0.216875625325725,0.193897161682474,-1.11850850958242,0.263349874186051,0.665778809233291,"KTR6"
"5222","YPL054W",34.0887197313884,0.437866299518771,0.322764454117482,1.3566125201612,0.174904361468312,0.594649088074262,"LEE1"
"5223","YPL056C",20.4438443649386,-0.0226749422780929,0.289668155338098,-0.0782790301944891,0.937606097751234,0.982260925121896,"LCL1"
"5224","YPL057C",1696.6854756775,0.167865698784757,0.120554332469053,1.39244849477184,0.163786628060453,0.583704751138346,"SUR1"
"5225","YPL058C",54.8577902212887,0.298228128826985,0.226869674079681,1.31453500798102,0.188666225120017,0.604506376952393,"PDR12"
"5226","YPL059W",5643.81765437006,-0.0842851473749535,0.118520886486146,-0.7111417225588,0.476996417575445,0.807453358327966,"GRX5"
"5227","YPL060W",107.271960627991,0.324235500279497,0.181463877777661,1.78677709442959,0.0739735228801196,0.464504132498628,"MFM1"
"5228","YPL061W",5085.21912407152,-0.714749780521935,0.327001781170918,-2.18576723944004,0.0288326387148216,0.355349626266004,"ALD6"
"5229","YPL062W",7.77237807046314,-0.752440960779269,0.608175288727088,-1.23721067712917,0.216008878642412,0.630742623306128,"YPL062W"
"5230","YPL063W",7649.23768222854,0.0552422802232535,0.102165743928575,0.540712357185731,0.588705859787206,0.861571655521847,"TIM50"
"5231","YPL064C",1198.5378484902,0.0056505817741559,0.0839495075470852,0.0673092903015141,0.946335481072549,0.985359700553828,"CWC27"
"5232","YPL065W",248.765238338496,-0.0682500595028467,0.131028489555499,-0.520879541040107,0.602450688404702,0.867479597446688,"VPS28"
